Timestamp,Tweet_text,username,followers
2019-05-15 06:42:08,Medical Sales Representative Trainee Vacancies at Negus Med  How to Apply &gt;&gt; https://t.co/ZTOTtVUtoX  #IkoKazi #IkoKaziKE,b'campusbizKE',12685
2019-05-15 06:34:51,@WabwobaConsolat Kindly log on to our portal https://t.co/hKFt0X4wnj upload your CV and look through the jobs we have there. #IkoKaziKe #IkoKazi #Sidebar https://t.co/2Lna7i7qPQ,b'alternatedoors',1732
2019-05-15 05:49:00,CLOSING TODAY: Applications for Executive Administrator / Personal Assistant Vacancy at Premier Recruitment Group  Apply Now &gt;&gt; https://t.co/CvIlFtjBAs   #IkoKazi #IkoKaziKE,b'campusbizKE',12685
2019-05-15 05:27:00,CLOSING TODAY: Applications for Internships and Entry-Level Vacancies at Ronalds &amp; Associates  Apply Now &gt;&gt; https://t.co/Ulr6nPPFgD   #IkoKazi #IkoKaziKE,b'campusbizKE',12685
2019-05-15 05:16:00,CLOSING TODAY: Applications for Chapter Intern at the Kenya Association of Manufacturers  Apply Now &gt;&gt; https://t.co/9vt1KBEefG   #IkoKazi #IkoKaziKE,b'campusbizKE',12685
2019-05-15 04:58:00,CLOSING TODAY: Applications for Marketing Assistant Vacancy at Lee &amp; Myles  Apply now &gt;&gt; https://t.co/0xcQaDh2Fo   #IkoKazi #IkoKaziKE,b'campusbizKE',12685
2019-05-14 20:33:42,Tunakukanja Na Hii Offer! 👌#FormNiKuuzaOnline #IkoKaziKE #ikokazi https://t.co/1tH9y7VGAd,b'TuvibeKenya',9633
2019-05-14 17:52:29,#IkoKaziKE #IkoKazi URGENT. check my TL,b'Muyah10',4
2019-05-14 17:51:19,"Certificate, Diploma &amp; Degree Graduates Internships at the County Government of Uasin Gishu (600 Vacancies)  How to Apply &gt;&gt; https://t.co/EYFz9PJtQB  #IkoKazi #IkoKaziKE",b'campusbizKE',12685
2019-05-14 17:45:14,Hi #Kot kindly help me find a job. I'm an undergraduate specialized in finance. I've also done procurement in my diploma levels. Any related job would be appreciated. Please retweet to help me reach a bigger audience #IkoKaziKE #IkoKazi,b'Muyah10',4
2019-05-14 16:49:24,"#IkoKazi #IkoKaziKE  Mounted photo frames. Lets do this again guys. Call/whatsapp me now 0723092004 My client might be on your TL, So help me to retweet #juakali https://t.co/Y5ukzJJ8Eq",b'shaddydavid',904
2019-05-14 16:31:05,Now you know #bitcoin is the next big thing. #PaxfulCampusTour Join CEO Paxful - Ray Youssef as he shares more on the 25th May @ngonghillshotel from 9am to 12pm. Call 0713716403 or email: info@abillionstartups.com  #IkoKazi #Kenya  #INTEREST2019  #Entrepreneurship  #mindblown https://t.co/GvFjGbHtff,b'abillonstartups',18
2019-05-14 15:53:02,"Internships in Kenya have been used by many companies to avoid hiring for positions they should be hiring to save on costs. Interns have full Job Descriptions including revenue targets. For that alone, they should be PAID.#ikokazi",b'Rotichbenard15',1548
2019-05-14 15:37:19,"A friend needs...  ""I need a good intern programmer, versed in PHP, Java.... SQL, VB. Net and can relocate to Machakos... 3 months... With good perf possibility of longer extension..."" #IkoKazi",b'p_gichuki',364
2019-05-14 14:46:36,Why You Will Always Be Poor https://t.co/fQ76QFDIWh via #IkoKaziKE #ikokazi,b'KenyanTimes01',96
2019-05-14 14:46:02,HOW TO ANSWER ‘WHAT IS YOUR WEAKNESS’ IN A JOB INTERVIEW https://t.co/W5ISiLCu8K #Ikokazi #IkoKaziKE,b'KenyanTimes01',96
2019-05-14 14:45:30,What Recruiters Look for in A Resume At First Glance https://t.co/nYyqymn3HN #IkoKaziKE #ikokazi,b'KenyanTimes01',96
2019-05-14 14:44:46,7 Tips To Improve Your Job Hunting Process https://t.co/1XkgKRQNIu #IkoKaziKE #ikokazi,b'KenyanTimes01',96
2019-05-14 14:24:06,#tiling #IkoKaziKE #IkoKazi ukimaliza site week day unaendanga wapi kabla monday ifike? https://t.co/bTaOGZM1IP,b'spartexy',4186
2019-05-14 13:29:37,"HP PROBOOK 450 G5 Intel core i7 8GB RAM 1TB HDD With NVIDIA Graphics, Backlit Keyboard  15.6 inches full HD Display  Ksh.76,000 ☎️0727502105 #HudumaNamba #CluelessBuzeki #IkoKazi #IkoKaziKE https://t.co/sfiMlS9bZu",b'kevbrownoh',807
2019-05-14 12:46:13,Surveyor Trainee at Base Titanium  How to Apply &gt;&gt; https://t.co/kHqtqupO9K  #IkoKazi #IkoKaziKE,b'campusbizKE',12685
2019-05-14 12:36:14,Mine Planning Engineer Trainee at Base Titanium  How to Apply &gt;&gt; https://t.co/9Ojh19eka7  #IkoKazi #IkoKaziKE,b'campusbizKE',12685
2019-05-14 12:26:19,Finance Internship at Deutsche Stiftung Weltbevölkerung (DSW) Kenya  How to Apply &gt;&gt; https://t.co/UdA0GucPrA  #IkoKazi #IkoKaziKE,b'campusbizKE',12685
2019-05-14 12:21:39,"Hi guys, I'm looking for a job. Shop attendant, cleaning, waitress, office assistant/tea girl, promotion jobs or any given job I'll be grateful. Kindly retweet as my boss can be on your timeline. Thanks #IkoKaziKE #IkoKazi #Ramadan",b'WabwobaConsolat',33
2019-05-14 11:56:38,"@KuniSafi,  a fast-growing startup providing environmentally friendly and cost-saving cooking and fuel solutions is looking for a Sales Executive. Click below to apply!  https://t.co/DzRVM40mCw #IkoKaziKE  #IkoKazi https://t.co/2zFBeN0YlX",b'fuzu',2809
2019-05-14 11:45:08,#Ikokazi https://t.co/H92aJ5Qnwj,b'SakwaMasai',694
2019-05-14 11:23:38,Kileleshwa ''Mansion'' Hosting Escorts Uncovered on Radio   #Ikokazi #Ikokazike #JSWR  #KaziMpango #TuesdayThoughts #KaziMpango  #WorldBankLaudsSonko #KileleshwaMansion https://t.co/oWiVnerCFs https://t.co/2rfv5WLYoX,b'KenyanTimes01',96
2019-05-14 11:21:20,200 Internship Vacancies at the County Government of Nyeri  How to Apply &gt;&gt; https://t.co/a0NeEl1A9r  #IkoKazi #IkoKaziKE,b'campusbizKE',12685
2019-05-14 10:31:50,Pharmaceutical Technologist Vacancy at Hans Wilhelm Pharmaceuticals  How to Apply &gt;&gt; https://t.co/2nTMVlA8Ji  #IkoKazi #IkoKaziKE,b'campusbizKE',12685
2019-05-14 10:21:30,UN-Habitat Graphic Design/Communication Internship  How to Apply &gt;&gt; https://t.co/lSsxeswiB1  #IkoKazi #IkoKaziKE,b'campusbizKE',12685
2019-05-14 10:03:07,Degree &amp; Diploma Graduates Internship Opportunities at Kenya Literature Bureau (KLB)  How to Apply &gt;&gt; https://t.co/uwycbHFGbm  #IkoKazi #IkoKaziKE,b'campusbizKE',12685
2019-05-14 09:46:22,Kenya Airways Student Intern: IT Security  How to Apply &gt;&gt; https://t.co/ZcBAvPQ7rE  #IkoKazi #IkoKaziKE,b'campusbizKE',12685
2019-05-14 09:09:09,"Check out new work on my @Behance portfolio: ""Weatgate Mall VR Proposal"" https://t.co/J6I7eVhtWW  #Graphics #GraphicDesigner #proposaldesign #IkoKaziKE #IkoKazi #Illustrator #StandOut #proposals #VR #VirtualReality",b'wambua69',547
2019-05-14 08:41:50,Finance Intern https://t.co/oTocnhi4Ji #jobs #jobsearch #IkoKazi #IkoKaziKe #vacancies #jobsearch #wapikazi #internships #attachments #igkenya #ignairobi #igafrica,b'WiseMonkeyKE',261
2019-05-14 07:30:52,7 Tips To Improve Your Job Hunting Process #Ikokazi #Ikokazike https://t.co/YPzJYQqsKi https://t.co/jLcWWqWkc1,b'KenyanTimes01',96
2019-05-14 07:30:24,"Apply now to be a BuuPass Sales Consultant and earn commission for the bus tickets sold. We will offer training and a dashboard for you to track performance. This is your best chance to ""Be your own boss"", apply now at https://t.co/K33Jsu7HSZ  #IkoKaziKE #IkoKazi #TuesdayThoughts https://t.co/nEq4Af0iZU",b'BuuPass',713
2019-05-14 07:26:29,Child Helpline Counselors Vacancies at Childline Kenya  How to Apply &gt;&gt; https://t.co/aUDRNIoP3H  #IkoKazi #IkoKaziKE,b'campusbizKE',12685
2019-05-14 07:11:37,Counselling Psychologist Intern at HIAS  How to Apply &gt;&gt; https://t.co/pV8oH2yWHC  #IkoKazi #IkoKaziKE,b'campusbizKE',12685
2019-05-14 07:11:37,Communications Intern at Save the Children  How to Apply &gt;&gt; https://t.co/wmuCUqOFrf  #IkoKazi #IkoKaziKE,b'campusbizKE',12685
2019-05-14 06:55:47,Stop using mediocre business cards. Upgrade your style. #Graphics #GraphicDesigner #BusinessCardDesign #printing #IkoKaziKE #IkoKazi #Illustrator #StandOut,b'wambua69',547
2019-05-14 06:55:46,To print with leather lamination... #Graphics #GraphicDesigner #BusinessCardDesign #printing #IkoKaziKE #IkoKazi #Illustrator #StandOut https://t.co/uHVHKXYxDv,b'wambua69',547
2019-05-14 06:55:43,From professional design work... #Graphics #GraphicDesigner #BusinessCardDesign #printing #IkoKaziKE #IkoKazi #Illustrator #StandOut https://t.co/WPZTVBpomR,b'wambua69',547
2019-05-14 06:54:52,A previs (not final render) of the cathedral scene. #IkoKaziKE  #Kenya  #architecturephotography  #architecture  #IkoKazi  #TuesdayThoughts https://t.co/ewiDeeGTj8,b'alternateFX',14
2019-05-14 06:20:14,Looking for ReactJS developers. JD here: https://t.co/9kaeG2zm7o  #ikokazi #IkoKaziKe https://t.co/mr7AYmcMaQ,b'hustonmalande',2963
2019-05-14 06:01:00,CLOSING TODAY: Applications for Software Developer in Andela Learning Community  How to Apply &gt;&gt; https://t.co/sqQceU8geM   #IkoKazi #IkoKaziKE,b'campusbizKE',12685
2019-05-14 05:41:08,Our Client in the ICT industry is currently looking to hire Account Managers/Sales Executives to drive new and grow existing account revenues. Check out ➡ https://t.co/SjQRzp61L8 #ikokazi #ikokazike #jobsinKenya #wanted #MainaAndKingangi #AlexNaJalas #TuesdayThoughts https://t.co/THHNG5qIf3,b'alternatedoors',1732
2019-05-14 05:29:00,CLOSING TODAY: Applications for HR Assistant at HRM Connection  Apply Now &gt;&gt; https://t.co/4DeLvk235E   #IkoKazi #IkoKaziKE,b'campusbizKE',12685
2019-05-14 05:27:30,"JOB | Senior Investment Officer | @AfDB_Group | Côte d’Ivoire | Development Finance | Master’s degree in Finance, Economics | Senior Level | Closes June 8th 2019 | https://t.co/W2hLKHdHFg #IkoKaziKE #IkoKazi",b'Finance_501',1075
2019-05-14 05:26:00,CLOSING TODAY: Applications for Communications Internship at Elizabeth Glaser Pediatric AIDS Foundation  Apply Now &gt;&gt; https://t.co/6ga7uknob5   #IkoKazi #IkoKaziKE,b'campusbizKE',12685
2019-05-14 05:04:00,CLOSING TODAY: Applications for 2019 African Development Bank Internship Program  Apply Now &gt;&gt; https://t.co/3gMgkfaY3c  #IkoKazi #IkoKaziKE,b'campusbizKE',12685
2019-05-14 05:02:04,Sometimes I battle with self doubt ..But this really reminded me that Im really bad ass at this! #IkoKazi  Also we are having a cupcake offer this week.1000 bob for a dozen!  Check out @divinettreats on Ig 0721356257 https://t.co/nHf8wJZwLr,b'_Achuuuu',783
2019-05-14 05:01:00,"JOB | Credit Analyst | @mkopasolar | Nairobi, Kenya | FinTech | Bachelors Degree | Mid Level | Closes May 31st 2019 | https://t.co/tCNcs8O827  #Ikokazike #Ikokazi",b'Finance_501',1075
2019-05-14 05:00:00,"JOB | Associate – Food and Agribusiness | @norfund_ | Oslo, Norway | Development Finance | Master in Business, Economics, Finance | Mid Level | Closes May 26th 2019 | https://t.co/gWqpHchlfC  #IkoKaziKE #IkoKazi",b'Finance_501',1075
2019-05-14 04:22:17,#IkoKazi https://t.co/XO2ckUd5tM,b'fredrick_kavoo',19209
2019-05-14 04:00:09,"We provide a full range of commercial moving services, from office relocation and many more to book your office move. Get in touch with our customer team! 📞Call us now let's get moving! +254727773663, +254736400240 https://t.co/cHPXc16zuU     #MoveWithoutTears #movers #IKOKAZI https://t.co/gA5wSRmy5l",b'CubeMoversLTD',724
2019-05-13 20:23:33,#lifestyledesigns#interiors #designs #interiordesigning and #interior decor CALL+254 700105382/+254 717365187 #IkoKaziKE #IkoKazi #ikokazi https://t.co/hWetW1x7BX,b'obibeats',646
2019-05-13 20:14:48,5 Simple Tips to prepare for your Job Interview https://t.co/4fWDs9MnnO via @Kenyan Times #IkoKaziKE #IkoKazi,b'KenyanTimes01',96
2019-05-13 20:14:01,How to find out why you didn’t get the Job https://t.co/JkUJidAZoN via @Kenyan Times #IkoKaziKE #IkoKazi,b'KenyanTimes01',96
2019-05-13 20:13:12,Why You Should Not Stick to Your CV https://t.co/rmGE7ORMKW via @Kenyan Times #IkoKaziKE #Ikokazi,b'KenyanTimes01',96
2019-05-13 20:12:32,HOW TO WRITE A KILLER COVER LETTER. https://t.co/FIs9Ku4Q9L #IkoKaziKE #IkoKazi.,b'KenyanTimes01',96
2019-05-13 19:38:42,Top 20 Richest Female Rappers in The World 2019 https://t.co/5HlzsKKgQU via @Kenyan Times #IkoKaziKE #Ikokazi,b'KenyanTimes01',96
2019-05-13 19:37:55,How To Register For Huduma Namba https://t.co/WfJOH3GsUK via @Kenyan Times #IkoKaziKE #Ikokazi,b'KenyanTimes01',96
2019-05-13 16:29:13,"Dear HR Managers, Please don't hire graduates from top private universities like (Strathmore, USIU,KCA etc. ) only, kindly consider us from local institutions too, our parents could not afford such also we might be having better skills than them. #IkoKaziKE #IkoKazi #PataKaziKe",b'buchejoseph',2894
2019-05-13 15:43:36,Get latest designer shirts  @ksh 1300 Call/text 0720456424 Delivery done countrywide  #IkoKaziKE  #IkoKazi https://t.co/TushybkhA4,b'MomanyiAmos1',212
2019-05-13 15:28:22,How to make money online in Kenya https://t.co/AS6lBtNlq7 #Ikokazike #IkoKazi #Ngatia #HelpFaithMbeyu Health Laws.,b'KenyanTimes01',96
2019-05-13 15:26:42,2 Crucial Mistakes to avoid in an Interview https://t.co/v5pQRQWFEf via @Kenyan Times #Ikokazike #IkoKazi,b'KenyanTimes01',96
2019-05-13 15:25:59,"Why You Should Open Your CV and delete Your Age, Religion and Marital Status” https://t.co/SWlcklL8d5 via @Kenyan Times #Ikokazike #IkoKazi",b'KenyanTimes01',96
2019-05-13 15:25:14,HOW TO ANSWER ‘WHAT IS YOUR WEAKNESS’ IN A JOB INTERVIEW https://t.co/uoYxkbPL77 via @Kenyan Times #Ikokazike #IkoKazi,b'KeVacancies',202
